ETA,EXP_REGION_CODE,IMP_REGION_CODE,EXP_INVOICE_CURRENCY,EXP_PRICE,MID_INVOICE_CURRENCY,MID_PRICE,M3,CNT
2011/4/15,C1,AR,THB,8476.48,THB,8716.709,40.559,111
2011/4/15,C1,C1,THB,93468.88,THB,96134.36,178.254,206
2011/4/15,C1,I2,THB,914.576,USD,945.853,50.41,174
2011/4/15,C1,MY,THB,57842.7,USD,1978.443,59.454,181
2011/4/15,C1,PK,THB,50748.76,USD,1743.6,125.178,344
2011/4/15,C1,VE,THB,8.607,USD,8.912,8.504,11
2011/4/14,C1,AU,THB,47.681,USD,49.13,24.675,11
2011/4/14,C1,AU,THB,90620.03,USD,3111.13,408.793,809
2011/4/14,C1,BR,THB,1393.83,USD,47.695,33.012,17
2011/4/14,C1,I1,THB,6610.29,USD,227.633,149.204,59
2011/4/14,C1,TR,THB,6332.69,USD,216.05,39.715,29
2011/4/13,PH,TW,USD,9486.13,USD,342.88,163.38,108
2011/4/13,C1,ID,THB,65823.49,USD,2575.43,104.875,411
2011/4/13,C1,ID,THB,15365.43,AUD,556.07,39.22,35
2011/4/13,C1,ZA,THB,14664.83,USD,512.45,163.022,38
2011/4/12,C1,C2,THB,274.56,USD,9.233,6.768,2
2011/4/12,C1,ID,THB,39714.27,USD,1351.895,106.146,149
2011/4/12,C1,ZA,THB,3449.972,USD,126.29,37.728,14
2011/4/11,ID,MY,USD,354.861,USD,363.532,5.989,6
2011/4/11,ID,PK,USD,65756.31,THB,67882.617,170.71,25
2011/4/11,ID,TH,USD,20454.22,USD,697.914,302.115,249
2011/4/11,ID,VN,USD,45495.74,USD,1534.564,317.293,366
2011/4/11,C1,AU,THB,344.78,USD,11.69,7.848,7
2011/4/11,C1,BR,THB,88467.84,USD,2999.23,182.271,178
2011/4/11,C1,PK,THB,723.07,USD,27.36,4.2,3
2011/4/10,ID,C1,USD,866.273,USD,896.572,135.466,169
2011/4/10,MY,ID,USD,4.131,USD,5.97,0.913,11
2011/4/10,C1,AU,THB,32.873,THB,1035.385,15.16,10
2011/4/10,C1,BR,THB,544.476,USD,566.259,34.832,147
2011/4/10,C1,C1,THB,3112.86,USD,227.72,1.771,2
2011/4/10,C1,MY,THB,6213.46,USD,211.908,36.434,63
2011/4/10,C1,MY,THB,7969.87,USD,289.11,226.457,47
2011/4/10,C1,TW,THB,2.251,USD,2.596,1.628,2
2011/4/10,C1,ZA,THB,324.922,USD,334.98,53.424,4
2011/4/10,TW,I1,USD,3011.46,USD,209,2.024,2
2011/4/9,AR,VE,USD,528.74,USD,18.084,31.44,2
2011/4/9,ID,PH,USD,275.79,USD,11.113,1.5,3
2011/4/9,PH,ID,JPY,4303.65,THB,4424.74,12.445,56
2011/4/9,PH,TW,USD,59135.17,USD,1999.824,81.416,267
2011/4/9,PH,VN,USD,47897.92,THB,48982.14,117.191,123
2011/4/9,C1,C1,THB,1664.18,USD,56.266,103.68,2
2011/4/9,C1,MY,THB,2.66,USD,2.988,3.072,2
2011/4/9,C1,PH,THB,1000.34,USD,1000.34,32.104,48
2011/4/9,C1,VN,THB,483.398,USD,499.934,71.461,108
2011/4/8,AR,VE,USD,6732.59,JPY,7071.19,73.469,5
2011/4/8,C1,MY,THB,252.079,USD,257.994,3.491,5
2011/4/8,C1,PK,THB,45.31,USD,55.353,16.091,8
2011/4/7,ID,AR,USD,563.05,USD,22.617,2.25,6
2011/4/7,C1,AR,THB,52907.99,USD,1790.169,73.522,228
2011/4/7,C1,AU,THB,29966,USD,1021.998,78.785,112
2011/4/7,C1,AU,THB,50412.93,USD,1732.3,125.37,330
2011/4/7,C1,BR,THB,7049.2,USD,7049.2,238.911,228
2011/4/7,C1,I1,THB,56298.9,USD,1912.279,156.998,305
2011/4/7,C1,MY,THB,9803.48,USD,355.82,156.139,112
2011/4/7,C1,TR,THB,7.2,USD,7.47,4.088,3
2011/4/7,C1,ZA,THB,1930.38,USD,65.41,84.657,17
2011/4/7,TW,TH,USD,27511.33,AUD,994.86,35.082,54
2011/4/6,AR,VE,USD,19276.85,USD,678.42,128.713,48
2011/4/6,MY,I1,USD,54.3,USD,1.86,0.14,1
2011/4/6,C1,AU,THB,39400.01,USD,1341.215,74.074,139
2011/4/6,C1,C1,THB,74930.43,USD,2539.581,74.454,276
2011/4/6,C1,ID,THB,669.4,USD,33.772,8.25,2
2011/4/6,C1,ID,THB,756.07,USD,25.58,0.759,4
2011/4/6,C1,MY,THB,80.34,THB,2536.02,11.527,24
2011/4/6,C1,ZA,THB,9.87,USD,9.87,0.112,1
2011/4/5,ID,VN,USD,8.902,USD,9.296,2.1,4
2011/4/5,C1,ID,THB,364.47,AUD,14.84,3.44,1
2011/4/5,C1,MY,THB,276.45,USD,11.051,1.42,3
2011/4/5,C1,MY,THB,61585.62,THB,67455.892,151.411,33
2011/4/5,C1,VE,THB,20630.39,USD,703.931,269.147,247
2011/4/4,AR,VE,USD,79201.05,USD,2676.617,115.781,328
2011/4/4,ID,PH,USD,42857.11,USD,1448.297,309.889,351
2011/4/4,ID,TH,USD,542.229,USD,563.981,34.4,152
2011/4/4,C1,BR,THB,62828.81,USD,2118.554,217.59,118
2011/4/4,C1,PK,THB,18.73,THB,19.07,0.072,2
2011/4/4,TW,AU,USD,50364.74,USD,1700.324,74.372,226
2011/4/3,MY,ID,USD,23368.83,USD,910.29,34.155,145
2011/4/3,C1,AU,THB,212.88,USD,212.88,9.792,7
2011/4/3,C1,C1,THB,509.426,USD,526.966,70.601,113
2011/4/3,C1,MY,THB,32.997,THB,1039.415,14.876,11
2011/4/2,ID,BR,USD,4924.94,USD,167.817,36.665,59
2011/4/2,ID,TW,USD,5185,USD,194.19,25.518,39
2011/4/2,C1,C1,THB,83.53,AUD,97.48,4.01,5
2011/4/2,C1,MY,THB,972.829,USD,1002.94,122.028,18
2011/4/2,C1,MY,THB,1497.75,USD,115.37,2.53,1
2011/4/2,C1,PH,THB,276.45,USD,11.051,1.42,3
2011/4/2,C1,VN,THB,4528.67,THB,4661.547,27.796,54
2011/4/1,AR,VE,USD,92.598,USD,95.899,22.396,12
2011/4/1,ID,MY,USD,365.259,USD,375.064,16.779,32
2011/4/1,C1,C1,THB,276.45,USD,11.051,1.42,3
2011/4/1,C1,I2,THB,111.86,THB,113.872,1.318,3
2011/4/1,C1,MY,THB,52165.26,USD,1760.924,72.225,218
2011/4/1,C1,PK,THB,29934.03,USD,1020.906,80.314,105
2011/4/1,C1,TW,THB,51448.04,USD,1767.35,166.004,370
2011/3/31,PH,TW,USD,9570.05,USD,9570.05,322.258,303
2011/3/31,C1,AR,THB,718.815,USD,744.38,119.43,151
2011/3/31,C1,AU,THB,2400.34,USD,83.787,41.785,32
2011/3/31,C1,AU,THB,4515.01,USD,153.605,14.496,51
2011/3/31,C1,I1,THB,59595,USD,2013.416,107.913,315
2011/3/31,C1,MY,THB,11841.6,USD,428.86,261.07,129
2011/3/31,C1,VE,THB,46991.03,THB,48032.29,110.737,128
2011/3/31,TW,TH,USD,277.633,USD,284.588,3.523,5
2011/3/30,ID,ZA,USD,759.02,USD,25.78,29.101,8
2011/3/30,C1,AR,THB,13593.86,AUD,491.95,17.466,26
2011/3/30,C1,AU,THB,25219.7,USD,877.78,105.575,62
2011/3/30,C1,C1,THB,47960.52,USD,1414.287,138.268,155
2011/3/30,C1,C2,THB,50724.15,USD,1712.349,71.927,201
2011/3/30,C1,I2,THB,23968.31,USD,931.53,69.751,165
2011/3/30,C1,ID,THB,87.35,THB,2764.69,15.559,21
2011/3/30,C1,ID,THB,26.73,USD,27.339,9.418,10
2011/3/30,C1,MY,THB,40975.86,USD,1405.73,185.165,370
2011/3/30,C1,ZA,THB,1229.53,USD,42.86,2.024,1
2011/3/30,TW,VN,USD,339.41,USD,13.452,1.516,4
2011/3/29,ID,TH,USD,394.03,USD,13.359,12.784,8
2011/3/29,C1,AU,THB,3864.99,USD,131.546,26.903,36
2011/3/29,C1,BR,THB,66764.04,THB,74182.908,203.09,34
2011/3/29,C1,ID,THB,20598.24,USD,702.818,349.21,261
2011/3/29,C1,MY,THB,56579.21,USD,1910.359,99.196,285
2011/3/29,C1,MY,THB,82856.59,USD,2800.01,434.634,664
2011/3/29,C1,US,THB,32.082,USD,36.701,15.605,9
2011/3/29,C1,VN,THB,35.495,THB,1118.354,25.545,12
2011/3/28,ID,VN,USD,2459.06,USD,85.48,0.759,2
2011/3/28,C1,BR,THB,1178.27,USD,39.803,9.742,6
2011/3/28,C1,PK,THB,71003.45,USD,2394.518,186.862,135
2011/3/28,TW,BR,USD,62.43,THB,63.55,0.234,2
2011/3/27,C1,AU,THB,54601.02,USD,1843.613,74.356,215
2011/3/27,C1,C1,THB,93.86,USD,3.29,15.2,2
2011/3/27,C1,MY,THB,258.92,USD,9.73,0.04,3
2011/3/27,C1,TR,THB,543.64,USD,565.499,34.289,149
2011/3/27,C1,TW,THB,3575.84,USD,122.241,27.488,51
2011/3/27,C1,ZA,THB,55627.55,USD,1965.76,635.235,275
2011/3/27,TW,BR,USD,7.48,USD,7.786,0.785,1
2011/3/26,ID,MY,USD,1229.53,USD,42.86,0.506,1
2011/3/26,C1,BR,THB,269.42,USD,10.419,1.5,3
2011/3/26,C1,MY,THB,3655.56,THB,3760.48,31.806,49
2011/3/26,C1,MY,THB,699.902,USD,25.604,14.382,3
2011/3/26,C1,PH,THB,47704.84,THB,48758.68,140.48,132
2011/3/26,C1,VN,THB,832.09,USD,28.133,69.12,1
2011/3/25,AR,VE,USD,7.48,USD,7.786,0.628,1
2011/3/25,ID,PH,USD,783.845,USD,810.922,136.174,148
2011/3/25,MY,ID,USD,575.01,USD,19.668,42.048,5
2011/3/25,C1,ID,THB,62.43,THB,63.55,0.234,2
2011/3/25,C1,MY,THB,49039.24,USD,1655.236,40.475,211
2011/3/25,C1,ZA,THB,32929.43,USD,1122.624,110.934,129
2011/3/25,TW,ID,USD,50772.29,USD,1744.47,166.463,355
2011/3/25,TW,TH,USD,4353.06,USD,4353.06,144.204,120
2011/3/24,AR,VE,USD,487.206,USD,503.967,69.929,111
2011/3/24,PH,TW,USD,622.634,USD,641.91,41.976,7
2011/3/24,C1,AU,THB,4978.31,USD,167.89,6.867,3
2011/3/24,C1,AU,THB,66679.78,USD,2254.004,174.244,337
2011/3/24,C1,I1,THB,32.29,USD,1.109,0.048,1
2011/3/24,C1,MY,THB,0.12,USD,0.126,0.159,1
2011/3/24,C1,MY,THB,157.05,THB,4990.36,40.338,45
2011/3/24,C1,PK,THB,1651.2,USD,1651.2,46.049,78
2011/3/24,C1,VN,THB,226.873,USD,232.259,3.615,5
2011/3/23,C1,AR,THB,13470.8,AUD,487.51,14.092,24
2011/3/23,C1,BR,THB,17031.39,USD,595.9,108.432,42
2011/3/23,C1,ID,THB,39835.87,USD,1139.6,99.276,149
2011/3/23,C1,ID,THB,486.7,THB,495.534,1.542,14
2011/3/23,C1,MY,THB,61066.72,USD,2062.271,110.364,286
2011/3/23,C1,ZA,THB,187.12,USD,6.71,0.216,3
2011/3/22,ID,TW,USD,161.07,USD,8.95,0.05,3
2011/3/22,MY,I1,USD,34381,USD,1180.15,226.51,334
2011/3/22,C1,AR,THB,528.74,USD,18.084,62.88,2
2011/3/22,C1,BR,THB,69655.31,THB,71890.582,135.244,38
2011/3/22,C1,MY,THB,96272.99,USD,3254.029,471.047,396
2011/3/21,ID,VN,USD,55843.64,USD,1883.917,75.083,209
2011/3/21,C1,PK,THB,44547.83,USD,1505.406,438.048,367
2011/3/21,TW,AU,USD,536.694,USD,551.628,13.878,50
2011/3/20,ID,ZA,USD,8.902,USD,9.296,1.05,4
2011/3/20,C1,BR,THB,597.97,USD,19.81,45.624,4
2011/3/20,C1,C3,THB,2181.4,USD,73.686,16.276,7
2011/3/20,C1,MY,THB,76009.1,USD,2560.434,117.2,333
2011/3/20,C1,TW,THB,810.726,USD,842.833,34.256,244
2011/3/19,ID,I1,USD,25618.56,USD,926.08,176.765,185
2011/3/19,ID,PH,USD,19.08,AUD,22.32,1.344,1
2011/3/19,PH,ID,USD,85.75,USD,86.93,75.613,4
2011/3/19,C1,BR,THB,5181.99,USD,177.172,52.443,66
2011/3/19,C1,MY,THB,10.06,USD,0.343,0.896,1
2011/3/19,C1,PH,THB,3647.47,THB,3752.168,22.509,47
2011/3/19,C1,PK,THB,58589.68,THB,59941.03,115.488,179
2011/3/19,C1,VN,THB,5.649,USD,5.879,9.91,10
2011/3/18,AR,VE,USD,859.783,USD,889.497,48.002,162
2011/3/18,ID,MY,USD,47.681,USD,49.13,18.579,11
2011/3/18,ID,TH,USD,7006.69,USD,238.611,36.258,62
2011/3/18,C1,C1,THB,65683.53,USD,2218.044,95.776,298
2011/3/18,C1,MY,THB,29301.83,USD,999.331,72.17,105
2011/3/18,C1,PH,THB,428.14,USD,4.92,0.12,2
2011/3/18,C1,PK,THB,45654.36,USD,1571,49.896,305
2011/3/17,PH,TW,USD,1024.19,USD,1024.19,53.128,27
2011/3/17,C1,AR,THB,806.55,USD,837.615,128.435,155
2011/3/17,C1,AU,THB,56.371,THB,1776.398,13.318,17
2011/3/17,C1,AU,THB,1350.65,USD,45.853,34.165,19
2011/3/17,C1,I1,THB,61187.06,USD,2069.804,155.514,289
2011/3/17,C1,MY,THB,188.35,USD,6.429,0.143,1
2011/3/17,C1,TR,THB,15758.28,USD,561.42,278.061,121
2011/3/17,C1,ZA,THB,226.873,USD,232.259,4.236,5
2011/3/16,MY,ID,USD,307.62,USD,10.58,2.688,5
2011/3/16,C1,AR,THB,13918.81,AUD,491.21,15.738,25
2011/3/16,C1,I2,THB,17029.62,USD,595.84,103.708,41
2011/3/16,C1,ID,THB,71204.98,USD,2207.636,129.166,245
2011/3/16,C1,ID,THB,50701.29,USD,1711.648,75.23,188
2011/3/16,C1,MY,THB,699.902,USD,25.604,10.986,3
2011/3/16,C1,MY,THB,6.72,USD,0.059,0.002,1
2011/3/16,C1,ZA,THB,569.296,USD,586.92,53.424,6
2011/3/16,TW,TH,USD,35708.17,USD,1225.67,218.907,360
2011/3/15,C1,ID,THB,4632.1,USD,158.891,29.366,59
2011/3/15,C1,MY,THB,108580.85,THB,112132.714,178.539,37
2011/3/14,ID,VN,USD,37838.92,USD,1291.291,328.34,425
2011/3/13,ID,MY,USD,1477.4,THB,1504.165,0.918,6
2011/3/13,ID,TH,USD,59770.09,USD,2015.339,76.009,288
2011/3/13,C1,BR,THB,43850.24,USD,1481.792,353.956,359
2011/3/13,C1,MY,THB,86.38,THB,2730.89,11.595,24
2011/3/13,C1,MY,THB,113430.99,USD,3822.715,176.773,224
2011/3/13,C1,TW,THB,70486.33,USD,2375.901,115.799,313
2011/3/13,C1,ZA,THB,506.712,USD,526.844,37.117,139
2011/3/12,ID,PH,USD,1383.557,USD,1429.714,165.933,251
2011/3/12,PH,ID,JPY,27.767,THB,874.644,21.26,8
2011/3/12,PH,VN,USD,528.74,USD,18.084,31.44,2
2011/3/12,C1,ID,THB,7161.62,THB,7364.379,46.179,71
2011/3/12,C1,MY,THB,57594.37,USD,1938.452,75.267,234
2011/3/12,C1,PH,THB,39800.2,THB,40696.96,128.983,115
2011/3/12,C1,VN,THB,1664.18,USD,56.266,69.12,2
2011/3/11,AR,VE,USD,494.193,USD,511.23,74.015,111
2011/3/11,ID,AR,USD,5505.21,JPY,5783.67,74.94,4
2011/3/11,MY,ID,USD,45.31,USD,55.353,15.98,8
2011/3/11,C1,MY,THB,7813.24,USD,263.5,9.467,7
2011/3/11,C1,PK,THB,56274.76,USD,1900.191,73.777,246
2011/3/11,C1,VN,THB,57934.04,USD,1975.484,77.65,193
2011/3/11,C1,ZA,THB,48100.99,USD,1653.45,70.542,309
2011/3/11,TW,I1,USD,14710.3,USD,14710.3,523.17,429
2011/3/10,PH,TW,USD,7.2,USD,7.47,3.592,3
2011/3/10,C1,AR,THB,121.579,USD,125.34,11.448,1
2011/3/10,C1,AU,THB,63176.41,USD,2134.6,163.109,343
2011/3/10,C1,AU,THB,19817.8,USD,710.73,175.425,178
2011/3/10,C1,I1,THB,493.29,USD,17.12,2.164,27
2011/3/10,C1,ID,THB,5485.25,USD,188.721,13.711,21
2011/3/10,C1,MY,THB,2.66,USD,2.988,3.072,2
2011/3/10,C1,VE,THB,397.807,USD,407.569,4.336,7
2011/3/9,AR,VE,USD,433.22,USD,14.88,2.016,6
2011/3/9,ID,VN,USD,28330.83,AUD,999.17,18.972,53
2011/3/9,MY,I1,USD,16902.06,USD,590.81,102.297,43
2011/3/9,C1,AR,THB,40413.58,USD,1373.985,130.412,148
2011/3/9,C1,C2,THB,215.27,USD,8.222,7.056,1
2011/3/9,C1,ID,THB,35950.5,USD,1212.901,50.047,141
2011/3/9,C1,MY,THB,45602.6,USD,1736.41,101.238,274
2011/3/9,C1,MY,THB,1171.676,USD,1171.702,15.48,56
2011/3/9,C1,ZA,THB,115.662,USD,118.866,0.24,6
2011/3/9,TW,TH,USD,8.902,USD,9.296,2.1,4
2011/3/8,C1,ID,THB,68554.54,USD,2349.53,245.521,519
2011/3/8,C1,MY,THB,394.03,USD,13.359,10.644,8
2011/3/7,AR,VE,USD,14751.7,USD,503.342,241.528,127
2011/3/7,ID,VN,USD,58.47,THB,59.533,0.255,1
2011/3/7,C1,BR,THB,49405.3,USD,1667.638,40.395,228
2011/3/7,TW,AU,USD,56218.67,USD,1899.961,518.407,481
2011/3/6,AR,VE,USD,54.3,THB,1716.96,22.54,17
2011/3/6,ID,TH,USD,58438.36,USD,1969.51,130.267,120
2011/3/6,MY,ID,USD,54241.52,USD,1829.541,74.741,215
2011/3/6,PH,TW,USD,59.8,USD,59.8,9.5,2
2011/3/6,C1,BR,THB,436.624,USD,454.507,31.885,131
2011/3/6,C1,ID,THB,3026.46,USD,102.911,23.226,23
2011/3/6,C1,ID,THB,62.75,AUD,73.24,3.935,5
2011/3/6,C1,MY,THB,217.91,USD,217.91,22.232,7
2011/3/6,C1,TW,THB,27.767,THB,874.644,12.716,8
2011/3/5,ID,BR,USD,289.835,USD,298.81,43.276,4
2011/3/5,ID,PH,USD,352.702,USD,361.563,4.645,7
2011/3/5,ID,TW,USD,1948.64,USD,66.621,44.258,34
2011/3/5,C1,BR,THB,61491.54,THB,63480.656,194.065,33
2011/3/5,C1,C1,THB,20896.55,USD,712.92,312.016,254
2011/3/5,C1,C2,THB,6241.74,THB,6421.305,30.466,66
2011/3/5,C1,MY,THB,46107.5,THB,47099.44,139.471,118
2011/3/5,C1,MY,THB,76.603,USD,79.369,44.642,12
2011/3/5,C1,PH,THB,494.585,USD,511.636,45.939,109
2011/3/5,C1,VN,THB,359.276,USD,368.945,16.552,27
2011/3/5,C1,ZA,THB,54.3,USD,1.86,0.14,1
2011/3/4,AR,VE,USD,1735.19,USD,59.206,38.402,25
2011/3/4,ID,MY,USD,674.67,USD,22.88,12.764,14
2011/3/4,C1,AU,THB,55.47,THB,56.48,0.357,1
2011/3/4,C1,I1,THB,107982.72,USD,3639.198,115.824,456
2011/3/4,C1,MY,THB,38189.24,USD,1302.154,69.72,105
2011/3/4,C1,PK,THB,82800.28,USD,2842.2,127.642,464
2011/3/3,C1,AR,THB,343.2,USD,11.878,0.9,15
2011/3/3,C1,AU,THB,6694.604,USD,6695.486,235.532,167
2011/3/3,C1,AU,THB,719.152,USD,744.935,168.495,144
2011/3/3,C1,MY,THB,789.74,USD,53.47,5.072,1
2011/3/3,C1,VE,THB,32890.43,USD,1119.872,140.069,141
2011/3/2,ID,ZA,USD,48624.6,USD,1643.336,93.356,230
2011/3/2,C1,AR,THB,14882.7,USD,537.82,224.286,143
2011/3/2,C1,ID,THB,339.2,USD,11.67,2.989,7
2011/3/2,C1,ID,THB,17058.32,AUD,617.21,35.344,43
2011/3/2,C1,MY,THB,29714.67,USD,1033.63,122.024,72
2011/3/2,C1,US,THB,60478.52,USD,2041.658,103.153,282
2011/3/2,C1,ZA,THB,23146.68,USD,856.77,34.776,141
2011/3/2,TW,TH,USD,32.54,USD,33.277,12.425,15
2011/3/2,TW,VN,USD,43368.32,USD,1485.29,222.693,363
2011/3/1,C1,ID,THB,66930.27,THB,69086.178,192.478,33
2011/3/1,C1,MY,THB,24740.32,USD,841.952,314.391,271
2011/2/28,AR,VE,USD,53359.23,USD,1801.581,74.696,233
2011/2/27,ID,TH,USD,139.16,USD,4.88,12.8,3
2011/2/27,MY,ID,USD,80432.75,USD,2718.057,400.455,621
2011/2/27,C1,AU,THB,188.96,THB,6002.13,41.47,53
2011/2/27,C1,BR,THB,43.695,USD,49.919,11.525,10
2011/2/27,C1,MY,THB,60368.16,USD,2034.6,105.985,115
2011/2/27,C1,TW,THB,48155.38,USD,1625.355,40.76,210
2011/2/27,C1,ZA,THB,84.339,USD,84.459,10.412,4
2011/2/26,ID,MY,USD,29.047,THB,916.137,18.461,11
2011/2/26,ID,PH,USD,520.818,USD,536.94,50.255,9
2011/2/26,C1,MY,THB,2365.08,USD,122.14,0.996,2
2011/2/26,C1,PH,THB,4803.31,USD,163.726,68.531,53
2011/2/26,C1,VN,THB,5517.61,THB,5673.119,53.783,74
2011/2/26,C1,ZA,THB,32547.51,THB,33312.72,139.642,137
2011/2/25,AR,VE,USD,1323.12,USD,45.143,37.972,18
2011/2/25,C1,MY,THB,730.905,USD,757.008,117.661,142
2011/2/25,C1,PK,THB,492.022,USD,509.006,50.82,110
2011/2/25,C1,VN,THB,40634.7,USD,1371.305,49.527,146
2011/2/25,C1,ZA,THB,28803.61,USD,982.259,76.779,95
2011/2/25,TW,ID,USD,89726.83,USD,3082.91,183.236,548
2011/2/24,ID,VN,USD,173.62,USD,6.034,0.824,9
2011/2/24,MY,I1,USD,5998.071,USD,6007.828,260.341,194
2011/2/24,PH,TW,USD,61204.1,USD,2067.866,161.859,318
2011/2/24,C1,AR,THB,44036.97,USD,1580.53,567.809,397
2011/2/24,C1,AU,THB,199.16,USD,0.32,0.012,1
2011/2/24,C1,AU,THB,45.4,USD,1.58,0.144,5
2011/2/24,C1,I1,THB,0.12,USD,0.128,0.165,1
2011/2/24,C1,MY,THB,438.569,USD,456.792,31.987,129
2011/2/24,C1,MY,THB,8.902,USD,9.296,1.05,4
2011/2/24,C1,PK,THB,228.949,USD,234.369,3.781,4
2011/2/24,C1,ZA,THB,44129.34,USD,1510.18,248.107,382
2011/2/24,TW,ID,USD,17058.32,AUD,617.21,40.823,43
2011/2/23,C1,C2,THB,29418.42,USD,1022.9,117.515,71
2011/2/23,C1,ID,THB,33134.16,USD,1128.091,147.657,148
2011/2/23,C1,ID,THB,82.09,THB,84.325,1.055,3
2011/2/23,C1,MY,THB,53040.93,USD,1790.411,72.754,221
2011/2/23,C1,VN,THB,19.68,USD,0.47,0.028,2
2011/2/23,C1,ZA,THB,714.95,USD,24.602,0.346,5
2011/2/23,TW,TH,USD,0.83,USD,1.225,0.024,1
2011/2/22,C1,ID,THB,387.07,USD,13.122,6.448,7
2011/2/22,C1,MY,THB,62269.98,THB,64284.599,172.663,37
2011/2/22,C1,MY,THB,20589.86,USD,703.77,298.593,252
2011/2/21,ID,TH,USD,65061.23,USD,2193.621,111.543,296
2011/2/21,ID,VN,USD,516.81,USD,5.96,0.064,5
2011/2/21,C1,TR,THB,42442.86,USD,1434.242,337.208,328
2011/2/20,ID,MY,USD,126.97,THB,4010.4,15.047,28
2011/2/20,ID,ZA,USD,74735.57,USD,2518.56,169.224,130
2011/2/20,MY,ID,USD,857.44,THB,885.006,0.784,4
2011/2/20,C1,BR,THB,49487.62,USD,1666.225,41.632,203
2011/2/20,C1,C3,THB,54.057,THB,1702.543,21.282,16
2011/2/20,C1,MY,THB,799.252,USD,830.732,20.502,215
2011/2/20,C1,TW,THB,650.364,USD,23.874,23.76,2
2011/2/19,ID,TW,USD,842.363,USD,874.481,98.423,155
2011/2/19,C1,C1,THB,148.61,USD,150.663,62.956,8
2011/2/19,C1,MY,THB,573.59,USD,591.34,66.099,10
2011/2/19,C1,PH,THB,6458.85,USD,217.324,79.272,64
2011/2/18,ID,PH,USD,20.12,USD,0.686,0.704,2
2011/2/18,PH,ID,USD,10324.36,THB,10615.271,38.107,84
2011/2/18,PH,VN,USD,65841.79,THB,67251.25,141.557,149
2011/2/18,C1,MY,THB,582.746,USD,598.94,15.081,54
2011/2/18,C1,PK,THB,1383.09,USD,47.146,27.427,21
2011/2/18,C1,VE,THB,48.83,THB,50.154,0.612,1
2011/2/18,C1,VN,THB,29939.08,USD,1021.071,78.322,107
2011/2/17,ID,I1,USD,619.919,USD,640.821,49.304,132
2011/2/17,ID,TH,USD,47.681,USD,49.13,18.957,11
2011/2/17,PH,TW,USD,49.061,USD,60.94,10.688,8
2011/2/17,C1,AR,THB,63835.15,USD,2158.9,175.976,347
2011/2/17,C1,AU,THB,6978.35,USD,250.97,107.448,99
2011/2/17,C1,AU,THB,20275.44,USD,748.96,34.408,128
2011/2/17,C1,I1,THB,46579.21,USD,1601.55,52.299,279
2011/2/17,C1,MY,THB,4.142,USD,4.214,2.515,7
2011/2/16,MY,I1,USD,31.097,THB,979.465,18.492,9
2011/2/16,C1,AR,THB,378.906,USD,387.932,2.911,8
2011/2/16,C1,AU,THB,44293.22,USD,1515.09,223.579,378
2011/2/16,C1,ID,THB,17385.03,AUD,628.77,51.67,45
2011/2/16,C1,ID,THB,31632.01,USD,1104.53,230.936,79
2011/2/16,C1,MY,THB,63688.88,USD,2168.148,146.664,226
2011/2/16,C1,MY,THB,60051.68,USD,2027.801,115.663,294
2011/2/16,C1,PK,THB,8.902,USD,9.296,1.316,4
2011/2/16,C1,ZA,THB,339.2,USD,11.67,3.493,7
2011/2/15,C1,BR,THB,1039.13,USD,66.82,1.268,1
2011/2/15,C1,ID,THB,119659.93,THB,123546.336,158.21,40
2011/2/15,C1,MY,THB,37080.44,USD,1265.325,315.551,409
2011/2/15,C1,TR,THB,697.28,THB,709.73,0.136,2
2011/2/14,ID,PK,USD,52072.64,USD,1757.736,73.306,213
2011/2/14,ID,VN,USD,32576.66,USD,1125.64,382.196,47
2011/2/14,C1,PH,THB,43592.16,USD,1472.497,348.029,352
2011/2/13,ID,VN,USD,1169.2,USD,37.581,8.798,6
2011/2/13,MY,ID,USD,110752.73,USD,3731.51,125.953,226
2011/2/13,C1,AU,THB,3357.54,USD,113.671,33.408,5
2011/2/13,C1,BR,THB,686.22,USD,23.874,6.6,2
2011/2/13,C1,MY,THB,1.43,USD,1.7,0.459,5
2011/2/13,C1,MY,THB,544.063,USD,569.226,30.912,157
2011/2/13,C1,TW,THB,44008.65,USD,1500.793,55.107,149
2011/2/12,ID,MY,USD,0.185,USD,0.279,0.006,1
2011/2/12,ID,PH,USD,337.986,USD,348.45,20.988,4
2011/2/12,PH,ID,JPY,2517.82,USD,198.39,5.252,5
2011/2/12,C1,I1,THB,4818.2,USD,160.262,58.243,65
2011/2/12,C1,MY,THB,5607.23,THB,5765.027,28.431,62
2011/2/12,TW,I1,USD,57260.33,USD,1930.138,78.39,280
2011/2/11,C1,MY,THB,42849.64,THB,43832.87,115.47,117
2011/2/11,C1,PK,THB,962.413,USD,996.072,107.989,174
2011/2/11,C1,VN,THB,730.729,USD,754.83,39.118,140
2011/2/11,C1,ZA,THB,5505.21,JPY,5783.67,37.752,4
2011/2/10,C1,AR,THB,18.83,USD,0.551,0.084,4
2011/2/10,C1,AU,THB,47301.86,USD,1593.224,40.777,200
2011/2/10,C1,AU,THB,2.66,USD,2.988,3.072,2
2011/2/10,C1,I1,THB,61416.21,USD,2076.333,163.668,251
2011/2/10,C1,ID,THB,8013.51,USD,286.33,173.248,109
2011/2/10,C1,MY,THB,48703.66,USD,1674.45,111.833,328
2011/2/9,PH,TW,USD,301.95,USD,10.213,2.64,1
